team,name,Min,ExpG,ExpA,Goal,Off,PsOpHfFl,PsAtt,PsOpHfScs,ChncOpnPl,SucflDuels,Touches,DuelLs,Recovery,FlComA3,FlSufM3,Disposs,TchsA3,TouchOpBox,PsCmpA3,display
Forge,Anthony Novak,33,0.19,0.89,0,1,5,14,6,1,1,23,4,1,1,0,1,13,6,4,Anthony Novak
Forge,Anthony Novak,16,0.0,0.0,0,0,3,9,6,0,1,12,5,0,0,0,1,7,0,5,Anthony Novak
Forge,Anthony Novak,25,0.09,0.38,0,1,3,6,2,1,3,12,1,0,0,0,0,9,5,2,Anthony Novak
Forge,Anthony Novak,13,0.0,0.03,0,0,2,5,3,1,2,7,3,1,0,0,1,6,0,3,Anthony Novak
Forge,Anthony Novak,25,0.0,0.0,0,0,1,5,3,0,1,6,1,0,1,0,0,3,0,2,Anthony Novak
Forge,Anthony Novak,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Novak
Forge,Anthony Novak,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Novak
Forge,Anthony Novak,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Novak
Forge,Anthony Novak,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Novak
Cavalry,Gabriel Bitar,90,0.72,0.1,0,1,2,16,8,2,5,42,12,2,1,0,4,26,5,7,Gabriel Bitar
Cavalry,Gabriel Bitar,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gabriel Bitar
Cavalry,Gabriel Bitar,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gabriel Bitar
Cavalry,Gabriel Bitar,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gabriel Bitar
Cavalry,Gabriel Bitar,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gabriel Bitar
Cavalry,Gabriel Bitar,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gabriel Bitar
Cavalry,Gabriel Bitar,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gabriel Bitar
Valour,Michele Paolucci,84,0.04,0.57,1,0,9,25,7,1,8,41,10,2,0,3,3,14,2,4,Michele Paolucci
Valour,Michele Paolucci,90,0.0,0.09,0,0,6,17,8,2,9,35,10,1,1,3,2,16,3,5,Michele Paolucci
Valour,Michele Paolucci,90,0.04,0.04,0,0,3,23,4,1,2,34,7,2,0,2,1,9,0,4,Michele Paolucci
Valour,Michele Paolucci,90,0.73,0.0,1,0,2,21,14,0,4,32,10,2,1,0,0,13,3,7,Michele Paolucci
Valour,Michele Paolucci,76,0.0,0.0,0,0,4,15,4,0,6,26,10,5,1,3,0,3,0,1,Michele Paolucci
Valour,Michele Paolucci,90,0.69,0.0,1,3,4,14,7,0,4,23,3,0,0,0,0,18,6,7,Michele Paolucci
Valour,Michele Paolucci,90,0.19,0.0,0,0,7,12,1,0,6,23,6,1,0,0,2,14,5,1,Michele Paolucci
Valour,Michele Paolucci,90,0.17,0.09,0,1,4,10,4,1,4,22,15,1,2,1,1,15,5,3,Michele Paolucci
Valour,Michele Paolucci,89,0.21,0.08,0,0,4,11,5,1,3,21,6,0,2,2,2,12,7,4,Michele Paolucci
Valour,Michele Paolucci,65,0.19,0.0,0,1,3,10,2,0,5,20,7,3,0,3,0,6,4,2,Michele Paolucci
Valour,Michele Paolucci,90,0.05,0.0,0,0,2,8,2,0,3,17,8,3,0,0,0,6,2,1,Michele Paolucci
Valour,Michele Paolucci,76,0.57,0.0,0,3,3,6,2,0,1,16,3,2,1,0,0,11,9,1,Michele Paolucci
Valour,Michele Paolucci,63,0.13,0.0,0,1,2,9,3,0,3,15,4,1,0,0,1,7,3,2,Michele Paolucci
Valour,Michele Paolucci,30,0.0,0.0,0,0,1,7,3,0,1,12,4,0,1,0,0,6,4,1,Michele Paolucci
Valour,Michele Paolucci,26,0.04,0.0,0,0,2,3,0,0,1,6,2,0,1,0,0,4,2,0,Michele Paolucci
Valour,Michele Paolucci,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michele Paolucci
Valour,Michele Paolucci,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michele Paolucci
Valour,Stephen Hoyle,74,0.69,0.04,0,1,3,19,10,1,3,40,8,1,0,1,3,28,4,8,Stephen Hoyle
Valour,Stephen Hoyle,66,0.93,0.05,1,1,9,22,10,1,3,36,6,1,2,1,1,24,7,8,Stephen Hoyle
Valour,Stephen Hoyle,28,0.0,0.0,0,0,4,13,8,0,0,19,6,1,1,0,1,14,1,6,Stephen Hoyle
Valour,Stephen Hoyle,29,0.42,0.0,0,1,0,3,3,0,2,9,1,0,0,1,0,6,2,2,Stephen Hoyle
Valour,Stephen Hoyle,16,0.0,0.03,0,0,0,1,1,0,0,5,3,0,1,0,1,3,1,1,Stephen Hoyle
Valour,Stephen Hoyle,24,0.0,0.0,0,0,0,1,1,0,1,3,1,0,0,0,0,3,0,1,Stephen Hoyle
Valour,Stephen Hoyle,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stephen Hoyle
Valour,Stephen Hoyle,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stephen Hoyle
Cavalry,Victor Loturi,77,0.36,0.0,0,2,2,26,7,0,5,36,3,8,0,0,1,6,1,1,Victor Loturi
Cavalry,Victor Loturi,60,0.0,0.0,0,0,3,23,3,0,4,33,1,4,1,0,0,0,0,0,Victor Loturi
Cavalry,Victor Loturi,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victor Loturi
Cavalry,Victor Loturi,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victor Loturi
Cavalry,Victor Loturi,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victor Loturi
Cavalry,Victor Loturi,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victor Loturi
Cavalry,Victor Loturi,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victor Loturi
Cavalry,Victor Loturi,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victor Loturi
York9,Cyrus Rollocks,90,0.08,0.0,0,1,7,11,4,0,2,35,8,4,0,2,3,21,5,2,Cyrus Rollocks
York9,Cyrus Rollocks,90,0.0,0.71,0,0,3,12,3,1,6,32,13,3,1,1,4,13,1,1,Cyrus Rollocks
York9,Cyrus Rollocks,67,0.45,0.13,0,3,1,13,3,3,3,28,5,2,1,2,0,13,5,1,Cyrus Rollocks
York9,Cyrus Rollocks,15,0.0,0.0,0,0,3,4,0,0,1,8,1,0,0,0,0,3,0,0,Cyrus Rollocks
York9,Cyrus Rollocks,14,0.05,0.0,0,1,2,3,1,0,0,6,4,0,0,0,0,1,1,0,Cyrus Rollocks
York9,Cyrus Rollocks,9,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,Cyrus Rollocks
York9,Cyrus Rollocks,1,0.0,0.0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,Cyrus Rollocks
York9,Cyrus Rollocks,1,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Cyrus Rollocks
York9,Cyrus Rollocks,5,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cyrus Rollocks
York9,Cyrus Rollocks,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cyrus Rollocks
York9,Cyrus Rollocks,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cyrus Rollocks
York9,Cyrus Rollocks,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cyrus Rollocks
York9,Cyrus Rollocks,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cyrus Rollocks
Edmonton,David Doe,60,0.0,0.0,0,0,6,14,7,0,6,34,10,0,2,0,1,25,5,4,David Doe
Edmonton,David Doe,54,0.03,0.0,0,0,2,8,3,0,4,20,3,6,0,1,1,4,0,0,David Doe
Edmonton,David Doe,17,0.48,0.0,0,1,5,9,4,0,2,18,3,2,1,1,0,13,1,4,David Doe
Edmonton,David Doe,24,0.0,0.0,0,0,2,5,2,0,1,11,3,0,0,0,2,9,2,2,David Doe
Edmonton,David Doe,2,0.0,0.0,0,0,1,1,0,0,1,6,1,2,0,0,1,1,0,0,David Doe
Edmonton,David Doe,12,0.0,0.0,0,0,1,1,0,0,1,3,2,0,2,0,0,3,0,0,David Doe
Edmonton,David Doe,1,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,David Doe
Edmonton,David Doe,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Doe
Edmonton,David Doe,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Doe
Edmonton,David Doe,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Doe
Edmonton,David Doe,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Doe
Edmonton,David Doe,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Doe
York9,Austin Ricci,63,0.17,0.0,0,1,5,15,2,0,3,32,8,5,0,0,2,7,3,1,Austin Ricci
York9,Austin Ricci,45,0.09,0.02,0,1,6,17,8,0,5,26,2,3,0,1,0,9,4,4,Austin Ricci
York9,Austin Ricci,19,0.14,0.03,0,1,3,17,10,1,1,22,2,2,0,0,0,14,3,6,Austin Ricci
York9,Austin Ricci,23,0.0,0.0,0,0,2,8,2,0,6,19,3,0,0,0,0,6,0,2,Austin Ricci
York9,Austin Ricci,16,0.0,0.0,0,0,2,5,1,0,1,12,2,2,1,0,0,4,1,0,Austin Ricci
York9,Austin Ricci,11,0.03,0.02,0,0,2,4,1,1,1,11,2,0,1,0,0,6,1,0,Austin Ricci
York9,Austin Ricci,11,0.0,0.0,0,0,2,4,1,0,3,8,1,0,0,1,0,3,0,0,Austin Ricci
York9,Austin Ricci,10,0.0,0.29,0,0,0,4,3,1,0,6,4,1,1,0,1,3,1,1,Austin Ricci
York9,Austin Ricci,1,0.0,0.0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,Austin Ricci
York9,Austin Ricci,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Ricci
York9,Austin Ricci,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Ricci
York9,Austin Ricci,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Ricci
York9,Austin Ricci,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Ricci
York9,Austin Ricci,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Ricci
York9,Austin Ricci,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Ricci
York9,Austin Ricci,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Ricci
York9,Austin Ricci,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Ricci
York9,Austin Ricci,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Ricci
Edmonton,Prince Amanda,75,0.16,0.41,1,1,4,15,7,1,7,32,6,0,2,1,1,17,8,4,Prince Amanda
Edmonton,Prince Amanda,62,0.0,0.0,0,0,3,15,6,0,2,22,2,2,0,0,0,11,0,5,Prince Amanda
Edmonton,Prince Amanda,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prince Amanda
Edmonton,Prince Amanda,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prince Amanda
Edmonton,Prince Amanda,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prince Amanda
Edmonton,Prince Amanda,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prince Amanda
Edmonton,Prince Amanda,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prince Amanda
Pacific,Issey Nakajima-Farran,58,0.35,0.0,0,2,3,14,7,0,4,30,9,6,0,0,2,12,4,3,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,34,0.0,0.0,0,0,0,10,3,0,3,19,8,1,0,2,3,8,0,2,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,16,0.08,0.05,0,0,0,5,4,1,1,16,4,1,2,0,1,11,5,3,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,18,0.1,0.02,0,1,2,8,1,1,0,11,0,0,0,0,0,2,0,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,13,0.05,0.0,0,0,2,7,4,0,1,9,1,1,0,0,0,7,2,3,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,19,0.03,0.0,0,0,2,4,0,0,1,9,4,3,0,0,0,3,0,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,11,0.08,0.0,0,1,0,3,1,0,1,8,2,0,0,0,1,2,2,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,18,0.0,0.0,0,0,0,5,3,0,1,8,0,0,0,0,0,5,1,3,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,22,0.06,0.0,0,0,2,6,3,0,1,7,0,2,0,0,0,1,0,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,5,0.07,0.0,1,0,0,1,1,0,1,6,1,0,0,0,0,3,1,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,5,0.07,0.0,0,0,0,2,2,0,0,5,1,0,0,0,0,5,2,2,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,12,0.0,0.0,0,0,2,3,1,0,0,5,2,0,0,0,1,2,1,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,7,0.0,0.0,0,0,1,2,0,0,0,4,1,0,0,0,0,2,1,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,3,0.07,0.0,0,0,0,2,1,0,0,3,0,1,0,0,0,1,1,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,4,0.0,0.0,0,0,0,1,1,0,1,2,0,0,0,0,0,2,0,1,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,1,0.05,0.0,0,0,0,0,0,0,0,2,2,0,1,0,0,2,1,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,5,0.0,0.0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Issey Nakajima-Farran
Pacific,Issey Nakajima-Farran,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Issey Nakajima-Farran
Valour,Calum Ferguson,74,0.08,0.0,0,0,4,17,8,0,4,25,3,3,1,0,1,10,4,3,Calum Ferguson
Valour,Calum Ferguson,59,0.43,0.0,0,0,2,13,6,0,2,23,5,2,1,1,0,10,2,3,Calum Ferguson
Valour,Calum Ferguson,74,0.08,0.0,0,1,5,14,2,0,2,21,7,2,1,0,1,7,2,2,Calum Ferguson
Valour,Calum Ferguson,70,0.56,0.0,1,0,0,9,8,0,1,15,5,0,0,0,0,10,3,5,Calum Ferguson
Valour,Calum Ferguson,24,0.06,0.0,0,1,1,2,1,0,0,8,3,0,0,0,1,6,3,0,Calum Ferguson
Valour,Calum Ferguson,15,0.04,0.0,0,1,1,3,1,0,0,5,1,0,1,0,0,4,0,1,Calum Ferguson
Valour,Calum Ferguson,19,0.0,0.0,0,0,0,2,0,0,1,3,0,1,0,0,0,0,0,0,Calum Ferguson
Valour,Calum Ferguson,9,0.0,0.0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,Calum Ferguson
Valour,Calum Ferguson,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Calum Ferguson
Valour,Calum Ferguson,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Calum Ferguson
Valour,Calum Ferguson,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Calum Ferguson
Valour,Calum Ferguson,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Calum Ferguson
Valour,Calum Ferguson,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Calum Ferguson
Valour,Calum Ferguson,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Calum Ferguson
Valour,Calum Ferguson,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Calum Ferguson
Edmonton,Randy Edwini-Bonsu,65,0.0,0.03,0,0,3,6,2,1,4,24,6,1,0,1,2,15,6,1,Randy Edwini-Bonsu
Edmonton,Randy Edwini-Bonsu,41,0.0,0.0,0,0,1,8,3,0,5,19,1,2,0,3,0,3,0,1,Randy Edwini-Bonsu
Edmonton,Randy Edwini-Bonsu,14,0.07,0.15,0,0,4,8,2,1,4,18,1,5,0,1,0,9,0,0,Randy Edwini-Bonsu
Edmonton,Randy Edwini-Bonsu,25,0.1,0.61,0,1,0,11,5,0,2,18,2,4,0,0,0,8,1,2,Randy Edwini-Bonsu
Edmonton,Randy Edwini-Bonsu,30,0.06,0.0,0,1,3,7,3,0,2,16,8,3,0,0,1,7,0,1,Randy Edwini-Bonsu
Edmonton,Randy Edwini-Bonsu,58,0.03,0.0,0,1,4,7,2,0,2,15,3,0,0,2,0,8,1,2,Randy Edwini-Bonsu
Edmonton,Randy Edwini-Bonsu,23,0.0,0.05,0,0,1,6,4,0,3,15,1,0,0,3,0,9,0,4,Randy Edwini-Bonsu
Edmonton,Randy Edwini-Bonsu,27,0.07,0.47,0,0,2,8,5,1,1,14,3,2,0,1,0,5,0,2,Randy Edwini-Bonsu
Edmonton,Randy Edwini-Bonsu,25,0.0,0.0,0,0,2,5,2,0,1,13,3,1,1,0,2,5,0,0,Randy Edwini-Bonsu
Edmonton,Randy Edwini-Bonsu,21,0.27,0.13,0,0,1,4,3,1,2,12,0,1,0,0,0,10,6,2,Randy Edwini-Bonsu
Edmonton,Randy Edwini-Bonsu,27,0.0,0.12,0,0,4,7,2,1,0,11,4,1,0,0,1,3,0,1,Randy Edwini-Bonsu
Edmonton,Randy Edwini-Bonsu,7,0.0,0.0,0,0,1,5,3,0,0,7,1,1,1,0,0,4,0,1,Randy Edwini-Bonsu
Edmonton,Randy Edwini-Bonsu,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Randy Edwini-Bonsu
York9,Michael Cox,66,0.31,0.0,0,2,0,5,1,0,5,18,4,1,1,2,1,10,3,1,Michael Cox
York9,Michael Cox,59,0.0,0.05,0,0,1,12,5,1,2,18,4,0,0,1,1,7,3,4,Michael Cox
York9,Michael Cox,27,0.0,0.0,0,0,0,7,6,0,1,10,5,1,0,0,3,5,0,3,Michael Cox
York9,Michael Cox,23,0.0,0.05,0,0,1,6,5,1,1,8,3,0,1,0,0,4,1,2,Michael Cox
York9,Michael Cox,9,0.04,0.0,0,1,1,3,2,0,1,7,1,1,1,0,0,5,1,0,Michael Cox
York9,Michael Cox,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michael Cox
York9,Michael Cox,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michael Cox
York9,Michael Cox,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michael Cox
York9,Stefan Lamanna,26,0.0,0.0,0,0,2,12,6,0,2,17,1,2,0,0,0,4,0,1,Stefan Lamanna
York9,Stefan Lamanna,17,0.0,0.0,0,0,4,8,4,0,1,13,3,2,0,0,1,7,2,0,Stefan Lamanna
York9,Stefan Lamanna,23,0.0,0.0,0,0,0,7,2,0,1,10,1,2,0,0,1,0,0,0,Stefan Lamanna
York9,Stefan Lamanna,8,0.0,0.0,0,0,0,1,0,0,2,8,4,2,1,1,1,4,1,0,Stefan Lamanna
York9,Stefan Lamanna,1,0.0,0.0,0,0,0,2,0,0,1,4,1,2,0,0,0,0,0,0,Stefan Lamanna
York9,Stefan Lamanna,2,0.17,0.53,0,2,0,1,1,1,1,3,0,0,0,0,0,3,2,1,Stefan Lamanna
York9,Stefan Lamanna,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefan Lamanna
York9,Stefan Lamanna,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefan Lamanna
York9,Stefan Lamanna,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefan Lamanna
York9,Stefan Lamanna,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefan Lamanna
HFX Wanderers,Vincent Lamy,45,0.0,0.0,0,0,2,11,8,0,2,16,5,2,0,0,1,7,1,3,Vincent Lamy
HFX Wanderers,Vincent Lamy,14,0.09,0.0,0,0,0,5,2,0,2,10,2,2,0,0,0,4,1,1,Vincent Lamy
HFX Wanderers,Vincent Lamy,14,0.03,0.0,0,0,2,3,1,0,2,9,0,0,0,0,0,5,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,15,0.0,0.0,0,0,1,5,2,0,1,6,4,1,0,0,1,1,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
HFX Wanderers,Vincent Lamy,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Lamy
Cavalry,Aribim Pepple,24,0.0,0.0,0,0,0,3,2,0,1,11,3,3,1,0,2,8,0,2,Aribim Pepple
Cavalry,Aribim Pepple,8,0.0,0.0,0,0,0,1,1,0,0,3,1,0,0,0,1,1,0,1,Aribim Pepple
Cavalry,Aribim Pepple,8,0.0,0.0,0,0,1,1,0,0,2,3,0,0,0,0,0,2,0,0,Aribim Pepple
Cavalry,Aribim Pepple,6,0.0,0.0,0,0,0,1,1,0,0,1,2,0,1,0,0,1,0,1,Aribim Pepple
Cavalry,Aribim Pepple,7,0.0,0.0,0,0,0,1,1,0,0,1,2,0,1,0,0,1,0,1,Aribim Pepple
Cavalry,Aribim Pepple,6,0.0,0.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Aribim Pepple
Cavalry,Aribim Pepple,1,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,Aribim Pepple
Cavalry,Aribim Pepple,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aribim Pepple
Cavalry,Aribim Pepple,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aribim Pepple
Cavalry,Aribim Pepple,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aribim Pepple
Cavalry,Aribim Pepple,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aribim Pepple
Cavalry,Aribim Pepple,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aribim Pepple
Cavalry,Oluwatofarati Fakunle,6,0.0,0.0,0,0,0,2,1,0,0,6,0,1,0,0,0,2,0,0,Oluwatofarati Fakunle
Cavalry,Oluwatofarati Fakunle,3,0.0,0.0,0,0,0,1,1,0,0,4,0,0,0,0,0,1,0,0,Oluwatofarati Fakunle
Cavalry,Oluwatofarati Fakunle,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oluwatofarati Fakunle
Cavalry,Oluwatofarati Fakunle,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oluwatofarati Fakunle
Cavalry,Oluwatofarati Fakunle,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oluwatofarati Fakunle
Cavalry,Oluwatofarati Fakunle,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oluwatofarati Fakunle
Cavalry,Oluwatofarati Fakunle,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oluwatofarati Fakunle
HFX Wanderers,Abd-El-Aziz Yousef,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abd-El-Aziz Yousef
HFX Wanderers,Abd-El-Aziz Yousef,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abd-El-Aziz Yousef
HFX Wanderers,Abd-El-Aziz Yousef,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abd-El-Aziz Yousef
HFX Wanderers,Abd-El-Aziz Yousef,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abd-El-Aziz Yousef
